ID|obraz URL|nazwa|kategorie|cena brutto|marka|podsumowanie|opis|ilość|widoczność(0)|podatek(1)|dostawca
707|https://assets.adidas.com/images/w_600,f_auto,q_auto/534b20d29e634d87bec4af0100fe7c60_9366/Adicolor_Trefoil_Bucket_Hat_Rozowy_IB9997_01_standard.jpg|Adicolor Trefoil Bucket Hat|Nakrycia głowy\Akcesoria|129|Originals|Sportowa czapka typu kapelusik w swobodnym stylu.|Jest powód, dla którego moda na czapki w formie kapelusików utrzymuje się od lat 80. Po prostu są zawsze na czasie. Ten prosty model adidas ma jednobarwną, wygodną konstrukcję, na której wyróżnia się kontrastowe logo adidas Trefoil.   Nasze bawełniane produkty wspierają zrównoważoną uprawę bawełny. To część naszych wysiłków zmierzających do rozwiązania problemu plastikowych odpadów.|20|0|1|2
708|https://assets.adidas.com/images/w_600,f_auto,q_auto/a75fed2d96044bc68e78ae84012ab8a0_9366/Reversible_Knit_Beanie_Szary_HC6237_01_standard.jpg|Reversible Knit Beanie|Nakrycia głowy\Akcesoria|109|Performance|Dwustronna czapka beanie do gry w golfa na chłodne dni na polu golfowym.|Nie pozwól, by chłodna pogoda wpłynęła na Twoją grę. Zachowaj ciepły komfort na polu golfowym w tej czapce beanie do gry w golfa. Dwustronny design pozwoli Ci zmienić look. Branding po obu stronach podkreśli Twój styl adidas niezależnie od tego, którą stronę modelu wybierzesz.|20|0|1|2
709|https://assets.adidas.com/images/w_600,f_auto,q_auto/14dbb389d5434723ade3ae62012bac5f_9366/Terrex_Headband_Zielony_HK2601_01_standard.jpg|Terrex Headband|Nakrycia głowy\Akcesoria|109|TERREX|Techniczna opaska na głowę stworzona z Parley Ocean Plastic.|Miej chłodną głowę i gorące serce. Opaska na głowę adidas Terrex ochroni oczy przed potem i pozwoli Ci się skoncentrować na szlaku. AEROREADY odprowadza pot, gwarantując gotowość na kolejne wyzwania. Szybkoschnąca konstrukcja zapewnia chłód i suchy komfort.  Ten produkt został wykonany z Primeblue, wysokiej jakości materiału pochodzącego z recyklingu, który zawiera 50% Parley Ocean Plastic — tworzywa z przetworzonych plastikowych odpadów zebranych z odległych wysp, plaż i nadmorskich miejscowości, aby zapobiegać zanieczyszczeniu oceanów. Ten model zawiera co najmniej 40% komponentów pochodzących z odzysku.|20|0|1|2
710|https://assets.adidas.com/images/w_600,f_auto,q_auto/b91ab6e69e3045bdb391ae62012383e8_9366/Baseball_3-Stripes_Twill_Cap_Niebieski_HN1037_01_standard.jpg|Baseball 3-Stripes Twill Cap|Nakrycia głowy\Akcesoria|99.95|Performance|Klasyczna czapka bejsbolówka z podwójnym brandingiem adidas.|Podobnie jak sama gra, czapka bejsbolówka staje się coraz lepsza, odważniejsza i bardziej ekscytująca. Klasyczny design w nowej odsłonie zyskał wbudowaną ochronę przeciwsłoneczną oraz miękkość w dotyku. Zaprezentuj dumę z 3 pasków za sprawą akcentu adidas Badge of Sport.|20|0|1|2
711|https://assets.adidas.com/images/w_600,f_auto,q_auto/c92e966285b5475c90a1af43010c10e9_9366/AEROREADY_Tennis_Tie_Band_Czern_IC3563_01_standard.jpg|AEROREADY Tennis Tie Band|Nakrycia głowy\Akcesoria|99.95|Performance|Pochłaniająca wilgoć wiązana opaska wykonana z Parley Ocean Plastic.|Nigdy nie trać koncentracji na korcie. Ta tenisowa wiązana opaska adidas ma odprowadzający wilgoć AEROREADY, który pomoże Ci zachować koncentrację się na piłce. Konstrukcja z miękkiej dzianiny zapewnia Ci komfort i eliminuje czynniki rozpraszające.  Przędza wykorzystana w tym produkcie zawiera 50% Parley Ocean Plastic — tworzywa wyprodukowanego z poddanych recyklingowi plastikowych odpadów zebranych z odległych wysp, plaż i nadmorskich miejscowości, aby zapobiegać zanieczyszczeniu oceanów. Ten produkt zawiera co najmniej 70% materiałów pochodzących z recyklingu.|20|0|1|2
712|https://assets.adidas.com/images/w_600,f_auto,q_auto/4cfe0e60ac8c4ed69ce9ae89002b47ae_9366/Belgium_Beanie_Czern_HM6671_01_standard.jpg|Belgium Beanie|Nakrycia głowy\Akcesoria|119|Performance|Ciepła czapka beanie dla kibiców reprezentacji Belgii wykonana częściowo z materiałów pochodzących z recyklingu.|Zachowaj komfort, gdy wspierasz swoją ulubioną drużynę piłkarską. Ta czapka adidas typu beanie ma konstrukcję z miękkiej dzianiny i wywijany brzeg w uniwersalnym stylu. Godło Belgii podkreśla Twoje oddanie dla Czerwonych Diabłów.  Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów z odzysku, stanowiąc tylko jedno proponowanych przez nas rozwiązań, które mogą pomóc nam położyć kres plastikowym odpadom.|20|0|1|2
713|https://assets.adidas.com/images/w_600,f_auto,q_auto/2c33f551d950405a8e57af43010bdab0_9366/Adicolor_Classic_Stonewashed_Bucket_Hat_Czern_IC0009_01_standard.jpg|Adicolor Classic Stonewashed Bucket Hat|Nakrycia głowy\Akcesoria|129|Originals|Uwielbiany przez kolejne pokolenia design tej czapki dodatkowo podkręca look.|Czego jeszcze nie wiecie o czapkach à la kapelusz? No cóż ― wielu rzeczy, jeśli mowa o modelu Adicolor Classic ze specjalnym, dekatyzowanym wykończeniem. Wyszywane logo Trefoil stanowi akcent w autentycznym stylu adidas, który uzupełnia nowoczesny look.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|2
714|https://assets.adidas.com/images/w_600,f_auto,q_auto/a7254a71ba704451b007ae7c0004664c_9366/Par_3_Beanie_Zielony_HN7377_01_standard.jpg|Par 3 Beanie|Nakrycia głowy\Akcesoria|119|Performance|Miękka czapka beanie na chłodne dni, częściowo wykonana z materiałów pochodzących z recyklingu.|Zachowaj ciepły komfort w chłodne dni na polu golfowym. Gdy pogoda wymaga czegoś więcej niż zwykła czapka, sięgnij po golfową czapkę adidas typu beanie. Model z miękkiej, melanżowej dzianiny ma izolację COLD.RDY, która zapewni Ci ciepło od pierwszego do ostatniego dołka. Napis Par 3 podkreśla Twoje oddanie dla tego sportu.  Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.|20|0|1|2
715|https://assets.adidas.com/images/w_600,f_auto,q_auto/aca48e8548304cc78cceae58014de29f_9366/Adicolor_Archive_Bucket_Hat_Czern_HL9321_01_standard.jpg|Adicolor Archive Bucket Hat|Nakrycia głowy\Akcesoria|139|Originals|Wygodna czapka z szerokim daszkiem.|Klasyczna sylwetka zyskuje nowy look w postaci tej czapki adidas. Inspirowane latami 90. akcesorium zachowuje swój kształt, nadając każdemu strojowi swobodny, swobodny styl. Szeroki daszek i subtelne logo Trefoil dopełniają całości.     Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|2
716|https://assets.adidas.com/images/w_600,f_auto,q_auto/b878029790d24a37b47eaef501266fba_9366/Essential_AEROREADY_Cap_Niebieski_IC6514_01_standard.jpg|Essential AEROREADY Cap|Nakrycia głowy\Akcesoria|89.95|Performance|Czapka treningowa do noszenia na co dzień wykonana częściowo z materiałów pochodzących z recyklingu.|Osłoń się przed słońcem podczas treningu w południe w tej czapce treningowej. Lekko wygięty daszek chroni Twoją twarz przed słońcem i osłania oczy przed blaskiem. Wewnętrzna opaska przeciwpotna i pochłaniający wilgoć AEROREADY zapewnią Ci suchy komfort.  Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.|20|0|1|2
717|https://assets.adidas.com/images/w_600,f_auto,q_auto/c1586d5e23f14f4db8c5af2e00b4aade_9366/AEROREADY_Sport_Trucker_Cap_Niebieski_IC6518_01_standard.jpg|AEROREADY Sport Trucker Cap|Nakrycia głowy\Akcesoria|139|Performance|Oddychająca czapka z daszkiem wykonana częściowo z Parley Ocean Plastic.|Czapka z daszkiem adidas jest lekka i wytrzymała. Model idealny do treningów outdoorowych ma po bokach i z tyłu wycinane laserowo otwory, które zapewniają Ci przewiewny komfort, a technologia AEROREADY gwarantuje suchy komfort. Wypukłe, silikonowe logo uzupełnia całość.  Ten produkt został wykonany z przędzy zawierającej 50% Parley Ocean Plastic — tworzywa z przetworzonych plastikowych odpadów zebranych z odległych wysp, plaż i nadmorskich miejscowości, aby zapobiegać zanieczyszczeniu oceanów. Ten produkt zawiera co najmniej 70% materiałów pochodzących z recyklingu.|20|0|1|2
718|https://assets.adidas.com/images/w_600,f_auto,q_auto/ea549472010a469f9736ae7c0005d907_9366/Par_3_Beanie_Bordowy_HN7379_01_standard.jpg|Par 3 Beanie|Nakrycia głowy\Akcesoria|119|Performance|Miękka czapka beanie na chłodne dni, częściowo wykonana z materiałów pochodzących z recyklingu.|Zachowaj ciepły komfort w chłodne dni na polu golfowym. Gdy pogoda wymaga czegoś więcej niż zwykła czapka, sięgnij po golfową czapkę adidas typu beanie. Model z miękkiej, melanżowej dzianiny ma izolację COLD.RDY, która zapewni Ci ciepło od pierwszego do ostatniego dołka. Napis Par 3 podkreśla Twoje oddanie dla tego sportu.  Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.|20|0|1|2
719|https://assets.adidas.com/images/w_600,f_auto,q_auto/be1d82d1c462448daae2ac760080bc64_9366/Adicolor_Trefoil_Bucket_Hat_Bialy_FQ4641_01_standard.jpg|Adicolor Trefoil Bucket Hat|Nakrycia głowy\Akcesoria|129|Originals|Sportowa czapka typu kapelusik w swobodnym stylu.|Jest powód, dla którego moda na czapki w formie kapelusików utrzymuje się od lat 80. Po prostu są zawsze na czasie. Ten prosty model adidas ma jednobarwną, wygodną konstrukcję, na której wyróżnia się kontrastowe logo adidas Trefoil.   Nasze bawełniane produkty wspierają zrównoważoną uprawę bawełny. To część naszych wysiłków zmierzających do rozwiązania problemu plastikowych odpadów.|20|0|1|2
720|https://assets.adidas.com/images/w_600,f_auto,q_auto/34df24a1ccc64dd6b3dfaf2d00f1675f_9366/Daily_Cap_Bialy_IC9707_01_standard.jpg|Daily Cap|Nakrycia głowy\Akcesoria|74.95|Performance|Klasyczna czapka bejsbolówka wykonana częściowo z połączenia materiałów pochodzących z recyklingu i pozyskanych z odnawialnych źródeł.|Wędrówki, jazda na rowerze czy wypady na festiwale — nie da się nie zauważyć sportowych korzeni tej czapki bejsbolówki adidas. Konstrukcja z bawełny jest miękka i przewiewna, a zapięcie na zatrzask z tyłu umożliwia idealne dopasowanie.   Co najmniej 50% tego produktu to mieszanka materiałów pochodzących z recyklingu i surowców odnawialnych.|20|0|1|2
721|https://assets.adidas.com/images/w_600,f_auto,q_auto/b59f7b379e6649f2ba0aae60012becff_9366/TRX_TRUCKER_CAP_Czern_HB6253_01_standard.jpg|TRX TRUCKER CAP|Nakrycia głowy\Akcesoria|129|TERREX|TRX TRUCKER CAP|TRX TRUCKER CAP|20|0|1|2
722|https://assets.adidas.com/images/w_600,f_auto,q_auto/93c18452f7b246ada981aa8700a45834_9366/Baseball_Cap_Czern_FK0891_01_standard.jpg|Baseball Cap|Nakrycia głowy\Akcesoria|89.95|Performance|Lekka czapka z regulacją.|Uzupełnij swoją garderobę o klasyczną czapkę bejsbolówkę. Miękka tkanina przeznaczona na słoneczne dni ochroni Cię przed promieniami słońca. Logo adidas Badge of Sport zajmuje główne miejsce na przodzie.|20|0|1|2
723|https://assets.adidas.com/images/w_600,f_auto,q_auto/4c4fa65c539a4766b0ffaf2b00c38bf3_9366/adidas_RIFTA_Baseball_Cap_Niebieski_IB9172_01_standard.jpg|adidas RIFTA Baseball Cap|Nakrycia głowy\Akcesoria|119|Originals|Czapka, która zaprasza Cię do klubu adidas.|Kiedy założysz tę czapkę adidas, natychmiast staniesz się częścią klubu — klubu adidas Athletic. To właśnie symbolizuje grafika na przodzie, ale nie musisz być sportowcem, gdy ją nosisz. Możesz po prostu wyglądać lekko i swobodnie przez cały dzień.|20|0|1|2
724|https://assets.adidas.com/images/w_600,f_auto,q_auto/4698e755c8e24a8cb659ac3a00e034c4_9366/Lightweight_Metal_Badge_Baseball_Cap_Bialy_GM6264_01_standard.jpg|Lightweight Metal Badge Baseball Cap|Nakrycia głowy\Akcesoria|79.95|Performance|Czapka z regulacją wykonana z materiałów pochodzących z recyklingu.|Najwięcej dobrej zabawy czeka Cię na dworze. Dlatego załóż czapkę adidas i ruszaj na outdoorowy trening. Gładką, lekką konstrukcję można regulować.   Ten produkt jest wykonany z Primegreen, linii wysokiej jakości materiałów pochodzących z recyklingu.|20|0|1|2
725|https://assets.adidas.com/images/w_600,f_auto,q_auto/88aaa5594980459aaaf9af2e00b530e3_9366/Daily_Cap_Niebieski_IC9708_01_standard.jpg|Daily Cap|Nakrycia głowy\Akcesoria|74.95|Performance|Klasyczna czapka bejsbolówka wykonana częściowo z połączenia materiałów pochodzących z recyklingu i pozyskanych z odnawialnych źródeł.|Wędrówki, jazda na rowerze czy wypady na festiwale — nie da się nie zauważyć sportowych korzeni tej czapki bejsbolówki adidas. Konstrukcja z bawełny jest miękka i przewiewna, a zapięcie na zatrzask z tyłu umożliwia idealne dopasowanie.   Co najmniej 50% tego produktu to mieszanka materiałów pochodzących z recyklingu i surowców odnawialnych.|20|0|1|2
726|https://assets.adidas.com/images/w_600,f_auto,q_auto/63032e69260e4bc4b371af4f015406dd_9366/Baseball_3-Stripes_Twill_Cap_Zielony_IC4366_01_standard.jpg|Baseball 3-Stripes Twill Cap|Nakrycia głowy\Akcesoria|99.95|Performance|Klasyczna czapka bejsbolówka z podwójnym brandingiem adidas.|Podobnie jak sama gra, czapka bejsbolówka staje się coraz lepsza, odważniejsza i bardziej ekscytująca. Klasyczny design w nowej odsłonie zyskał wbudowaną ochronę przeciwsłoneczną oraz miękkość w dotyku. Zaprezentuj dumę z 3 pasków za sprawą akcentu adidas Badge of Sport.|20|0|1|2
727|https://assets.adidas.com/images/w_600,f_auto,q_auto/145e1d27b932407a806eae7700355a11_9366/FC_Bayern_Snapback_Cap_Szary_HM9960_01_standard.jpg|FC Bayern Snapback Cap|Nakrycia głowy\Akcesoria|119|Performance|Czapka z płaskim daszkiem wykonana częściowo z materiałów pochodzących z recyklingu dla kibiców Bayernu Monachium.|Nie ma wątpliwości, komu kibicujesz. Wyszywana, asymetryczna naszywka Bayernu Monachium wyróżnia się na przodzie tej czapki piłkarskiej adidas. Miękka, wewnętrzna opaska pochłania wilgoć, zapewniając Ci komfort. Klasyczne zapięcie na zatrzask z tyłu zapewnia idealne dopasowanie.  Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.|20|0|1|2
728|https://assets.adidas.com/images/w_600,f_auto,q_auto/486378dd1ba94dbba38dae60013b21f8_9366/Terrex_Winterised_Reversible_Cap_Zielony_HG8070_01_standard.jpg|Terrex Winterised Reversible Cap|Nakrycia głowy\Akcesoria|229|TERREX|Ciepła czapka 2-w-1 wykonana częściowo z materiałów pochodzących z recyklingu.|Dwa nakrycia głowy w jednej czapce adidas. Jedna strona jest wykonana z poliestru, a druga z ciepłego polaru, dzięki czemu ten model dopasowuje się do warunków na dworze i Twojego samopoczucia. Niezależnie od tego, jak ją nosisz, możesz liczyć na izolację COLD.RDY i trwałą ochronę przed kaprysami pogody, co zapewni Ci ciepły i suchy komfort.   Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.|20|0|1|2
729|https://assets.adidas.com/images/w_600,f_auto,q_auto/902d5cef154f4c618f5fadb3002f1b19_9366/Five_Ten_Beanie_Czern_HB6265_01_standard.jpg|Five Ten Beanie|Nakrycia głowy\Akcesoria|159|Five Ten|Ta czapka beanie z dzianiny została uszyta z materiałów pochodzących z recyklingu.|Zachowaj ciepły komfort pomiędzy kolejnymi wyprawami. Załóż czapkę adidas Five Ten, aby poczuć się przytulnie na skałkach lub na obozie. Wywijany brzeg umożliwia dopasowanie do różnych stylów, a metka ma inną grafikę po każdej stronie, dzięki czemu możesz zmieniać swój look.   Ten produkt został wykonany wyłącznie materiałów pochodzących z recyklingu i stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować plastikowe odpady.|20|0|1|2
730|https://assets.adidas.com/images/w_600,f_auto,q_auto/a5f84a32438341d9ac02af2e008ccc2a_9366/3-Stripes_AEROREADY_Baseball_Cap_Czern_IC6569_01_standard.jpg|3-Stripes AEROREADY Baseball Cap|Nakrycia głowy\Akcesoria|119|Performance|Czapka adidas z 3 paskami wykonana częściowo z materiałów pochodzących z recyklingu.|Prostota. O to chodzi w tej czapce. Dopasuj ją i gotowe. Dzięki pochłaniającemu wilgoć AEROREADY chroni Twoje oczy i twarz przed wilgocią. Lekko wygięty daszek sprawi, że od razu ją polubisz.  Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.|20|0|1|2
731|https://assets.adidas.com/images/w_600,f_auto,q_auto/dcdebbeedee64b57a4c5ae70010243e6_9366/FC_Bayern_Bucket_Hat_Czern_HM9961_01_standard.jpg|FC Bayern Bucket Hat|Nakrycia głowy\Akcesoria|119|Performance|Elastyczny kapelusz z bawełnianego diagonalu w barwach Bayernu Monachium.|To, że poważnie traktujesz piłkę nożną, nie oznacza, że nie możesz zachować swobodnego stylu. Elastyczna czapka-kapelusik adidas z miękkim rondem rezygnuje z formalności i pokazuje Twoje przywiązanie do Bayernu Monachium. Miękka opaska przeciwpotna wewnątrz pochłania wilgoć, dając Ci poczucie relaksu i swobody.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|2
732|https://assets.adidas.com/images/w_600,f_auto,q_auto/aa8566fc70104a0aa35baf0301369348_9366/Classic_Cotton_Bucket_Hat_Bialy_IC9706_01_standard.jpg|Classic Cotton Bucket Hat|Nakrycia głowy\Akcesoria|119|Performance|Ta oddychająca czapka-kapelusik pasuje do każdego stroju.|Sportowa czapka, która osłoni Twoje oczy przed słońcem. Ta czapka-kapelusik adidas została uszyta z miękkiej, a jednocześnie mocnej bawełnianej tkaniny ripstop i ma klasyczny design, który możesz nosić przez cały rok. Siateczkowa opaska przeciwpotna zapewnia przewiewność.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|2
733|https://assets.adidas.com/images/w_600,f_auto,q_auto/f492619ee7c44b41965caf43011488f4_9366/AEROREADY_Visor_Czern_IC6519_01_standard.jpg|AEROREADY Visor|Nakrycia głowy\Akcesoria|109|Performance|Lekki daszek wykonany częściowo z Parley Ocean Plastic.|Daszek adidas idealnie nadaje się na kort, pole golfowe i bieżnię. Pochłaniający wilgoć AEROREADY zapewnia Ci suchy komfort, a zaokrąglony daszek osłania oczy. Wypukłe, silikonowe logo stanowi sportowy akcent.  Ten produkt został wykonany z przędzy zawierającej 50% Parley Ocean Plastic — tworzywa z przetworzonych plastikowych odpadów zebranych z odległych wysp, plaż i nadmorskich miejscowości, aby zapobiegać zanieczyszczeniu oceanów. Ten produkt zawiera co najmniej 70% materiałów pochodzących z recyklingu.|20|0|1|2
734|https://assets.adidas.com/images/w_600,f_auto,q_auto/ee141dacb88341e9b679aefa01162022_9366/AEROREADY_Running_Visor_Pomaranczowy_HY5501_01_standard.jpg|AEROREADY Running Visor|Nakrycia głowy\Akcesoria|109|Performance|Daszek do biegania w słoneczne dni wykonany częściowo z materiałów pochodzących z recyklingu.|Schowaj się w cieniu podczas popołudniowego biegu. Daszek do biegania adidas chroni oczy przed słońcem za sprawą wygiętego daszka. Oddychająca siateczka i pochłaniający wilgoć AEROREADY zapewniają Ci suchy komfort, gdy robi się gorąco. Zapięcie na rzepy umożliwia idealne dopasowanie.  Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.|20|0|1|2
735|https://assets.adidas.com/images/w_600,f_auto,q_auto/8b03cd28765f440fa713af10009a79f4_9366/Comfort_Dad_Cap_Bialy_HT2038_01_standard.jpg|Comfort Dad Cap|Nakrycia głowy\Akcesoria|119|Performance|Komfortowa czapka barwiona w ramach bardziej ekologicznego procesu.|To nie czapka Twojego taty. Ale może być. Ta czapka adidas w swobodnym stylu sprawdzi się podczas grilla lub na basenie, ale możesz też nosić ją podczas codziennych zajęć i załatwiania codziennych spraw na mieście. Lekko wygięty daszek osłoni Cię przed słońcem, a pochłaniająca wilgoć opaska przeciwpotna zapewni Ci komfort, gdy na dworze jest ciepło.  Ten produkt został poddany barwieniu przy pomocy technologii przyjaznych dla środowiska.|20|0|1|2
736|https://assets.adidas.com/images/w_600,f_auto,q_auto/989deaa4d09c4afba2c0ae7a00ece4e6_9366/Juventus_DNA_Cap_Czern_HN6950_01_standard.jpg|Juventus DNA Cap|Nakrycia głowy\Akcesoria|119|Performance|Regulowana czapka z wygiętym daszkiem dla kibiców Juventusu.|Juventus przede wszystkim. Pokaż swoje wsparcie w tej czapce piłkarskiej adidas. Miękka opaska przeciwpotna wewnątrz pochłania wilgoć, aby można było całą uwagę poświęcić meczowi.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|2
737|https://assets.adidas.com/images/w_600,f_auto,q_auto/5195ebedde444d548c5eaf2e00b4d6b5_9366/AEROREADY_Training_Running_Baseball_Cap_Brazowy_IC6523_01_standard.jpg|AEROREADY Training Running Baseball Cap|Nakrycia głowy\Akcesoria|99.95|Performance|Oddychająca, odprowadzająca wilgoć czapka wykonana częściowo z Parley Ocean Plastic.|Niezależnie od tego, czy trenujesz do następnego wyścigu, czy wybierasz się na szybki jogging, ta czapka bejsbolówka adidas zapewni Ci okrycie. Odprowadzający wilgoć AEROREADY i oddychająca podszewka z siateczki zapewniają Ci suchy komfort. Regulowane zapięcie z tyłu umożliwia indywidualne dopasowanie, a wypukłe, silikonowe logo stanowi sportowe wykończenie.  Ten produkt został wykonany z przędzy zawierającej 50% Parley Ocean Plastic — tworzywa z przetworzonych plastikowych odpadów zebranych z odległych wysp, plaż i nadmorskich miejscowości, aby zapobiegać zanieczyszczeniu oceanów. Ten produkt zawiera co najmniej 70% materiałów pochodzących z recyklingu.|20|0|1|2
738|https://assets.adidas.com/images/w_600,f_auto,q_auto/475cc1c16e4741ffbaf7af1100f00cd0_9366/Colombia_Home_Dad_Cap_Zolty_HP1325_01_standard.jpg|Colombia Home Dad Cap|Nakrycia głowy\Akcesoria|119|Performance|Czapka z diagonalu w sławnych barwach podstawowych reprezentacji Kolumbii.|Kibicuj swojej drużynie. Pokaż swoje barwy. Ta czapka piłkarska adidas wyróżnia się sławnymi, żółtymi barwami podstawowymi reprezentacji Kolumbii. Nad lekko wygiętym daszkiem dumnie prezentuje się naszywka drużyny. Regulowany pasek z tyłu zapewnia wygodę.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|2
739|https://assets.adidas.com/images/w_600,f_auto,q_auto/d95ed12861fa4a589d4cae7001028165_9366/Real_Madrid_22-23_Bucket_Hat_Zielony_HN6922_01_standard.jpg|Real Madrid 22/23 Bucket Hat|Nakrycia głowy\Akcesoria|119|Performance|Miękki kapelusz dla zagorzałych kibiców Realu Madryt.|Reprezentuj piłkarską arystokrację w stylu, który nie rzuca się w oczy. Kapelusz adidas prezentuje zielono-czarne barwy imponującego trzeciego zestawu Realu Madryt. Elastyczny brzeg chroni oczy przed słońcem, a naszywka klubowa podkreśla Twoje wsparcie. Miękka, wewnętrzna opaska pochłania wilgoć, zapewniając Ci komfort.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|2
740|https://assets.adidas.com/images/w_600,f_auto,q_auto/abe3a78ccfe34bacb6d0ad5600ee3f3a_9366/Adicolor_Backpack_Czern_H35596_01_standard.jpg\https://assets.adidas.com/images/w_600,f_auto,q_auto/c39bb738ed77401f84efadf000a31261_9366/Adicolor_Backpack_Niebieski_HD7153_01_standard.jpg\https://assets.adidas.com/images/w_600,f_auto,q_auto/f7d59a5eab9b444bbacaaeb6010585b3_9366/Adicolor_Backpack_Czerwony_HK2622_01_standard.jpg\https://assets.adidas.com/images/w_600,f_auto,q_auto/f6ded4cc65764b92bb08ae8c014043b6_9366/Adicolor_Backpack_Zielony_HK2623_01_standard.jpg\https://assets.adidas.com/images/w_600,f_auto,q_auto/6a939f4fb56d45ebb82aae610143585d_9366/Adicolor_Backpack_Rozowy_HK2625_01_standard.jpg|Adicolor Backpack|Torby i plecaki\Akcesoria|149|Originals|Pojemny plecak o klasycznym designie.|Jeśli chodzi o wybór torby na aktywny dzień, kluczowe znaczenie ma pojemność. Wybierz ten plecak adidas i przenoś swoje rzeczy wygodnie. Pojemna komora główna oraz kieszenie z przodu i po bokach sprawią, że Twój sprzęt będzie zawsze uporządkowany i pod ręką. Dodatkowo plecak jest ozdobiony logo Trefoil, dzięki czemu możesz zaprezentować przywiązanie do marki adidas na co dzień.  Ten produkt jest wykonany z Primegreen, linii wysokiej jakości materiałów pochodzących z recyklingu.|0|0|1|2
741|https://assets.adidas.com/images/w_600,f_auto,q_auto/d0907f86880245d9aaebae7a00e0b72e_9366/Power_VI_Backpack_Niebieski_HM5132_01_standard.jpg|Power VI Backpack|Torby i plecaki\Akcesoria|169|Performance|Trwały plecak wykonany częściowo z materiałów pochodzących z recyklingu.|Przenoszenie rzeczy na siłownię możesz potraktować jako dodatkowe ćwiczenie. Spakuj wszystko, co potrzebne do tego plecaka adidas i ruszaj, ciesząc się wygodą. Kompresyjne paski sprawiają, że ciężar równomiernie się rozkłada, a liczne przegrody oznaczają porządek. Jest nawet przegroda na laptopa, jeśli jedziesz do pracy po treningu.  Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów pochodzących z recyklingu, co stanowi tylko jedno z naszych rozwiązań, które mogą pomóc nam położyć kres plastikowym odpadom.|20|0|1|2
742|https://assets.adidas.com/images/w_600,f_auto,q_auto/91e5927d451940068649ad9a007ad06e_9366/4ATHLTS_Camper_Backpack_Czern_HC7269_01_standard.jpg|4ATHLTS Camper Backpack|Torby i plecaki\Akcesoria|199|Performance|Funkcjonalny plecak wykonany częściowo z materiałów pochodzących z recyklingu.|Każdy dzień to przygoda, a dzięki temu plecakowi adidas będziesz na nią przygotowany. Model inspirowany sprzętem outdoorowym ma górną kieszeń na suwak, dzięki czemu możesz szybko dostać się do kluczy, portfela lub telefonu. W łatwo dostępnej wewnętrznej przegrodzie bezpiecznie schowasz laptopa.   Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.|20|0|1|2
